.threshold,specificity,sensitivity
0.27333485999328394,0.011403018446059251,0.9988253719655442
0.27334132744690626,0.011458915595304639,0.9988253719655442
0.273350601828379,0.011514812744550029,0.9988253719655442
0.2733571463758784,0.011570709893795416,0.9988253719655442
0.27336027346685365,0.011626607043040804,0.9988253719655442
0.27337211535427214,0.011682504192286194,0.9988253719655442
0.2733846052195166,0.011738401341531582,0.9988253719655442
0.2733877574265175,0.011794298490776971,0.9988253719655442
0.27343122396184405,0.011850195640022359,0.9988253719655442
0.2734343469772558,0.011906092789267747,0.9988253719655442
0.27343576874424524,0.011961989938513136,0.9988253719655442
0.2734362853711843,0.012017887087758524,0.9988253719655442
0.27344354517839653,0.012073784237003914,0.9988253719655442
0.2734457188107624,0.012129681386249301,0.9988253719655442
0.27345274394177255,0.01218557853549469,0.9988253719655442
0.27345359252952356,0.012241475684740079,0.9988253719655442
0.27345454795752466,0.012297372833985467,0.9988253719655442
0.2734549556005743,0.012353269983230854,0.9988253719655442
0.27345531899772024,0.012409167132476244,0.9988253719655442
0.2734637548707727,0.012465064281721632,0.9988253719655442
0.2734690853544117,0.012520961430967021,0.9988253719655442
0.27346990884350014,0.01257685858021241,0.9988253719655442
0.2735028495070269,0.012632755729457797,0.9988253719655442
0.27354667559054047,0.012688652878703187,0.9988253719655442
0.27355651279790355,0.012744550027948574,0.9988253719655442
0.2735586902354947,0.012800447177193964,0.9988253719655442
0.2735610138581288,0.012856344326439352,0.9988253719655442
0.27356205538212464,0.01291224147568474,0.9988253719655442
0.2735664413727545,0.012968138624930129,0.9988253719655442
0.27356822222875127,0.013024035774175517,0.9988253719655442
0.2735810527913607,0.013079932923420905,0.9988253719655442
0.2735849529733228,0.013135830072666294,0.9988253719655442
0.2735866706697708,0.013191727221911682,0.9988253719655442
0.2735870242156035,0.013247624371157072,0.9988253719655442
0.27360493643099376,0.01330352152040246,0.9988253719655442
0.27360936957165727,0.013359418669647847,0.9988253719655442
0.27360966818299015,0.013415315818893237,0.9988253719655442
0.27362334980508324,0.013471212968138625,0.9988253719655442
0.27362423095317134,0.013527110117384014,0.9988253719655442
0.27362755009684464,0.013583007266629402,0.9988253719655442
0.27363287712810536,0.01363890441587479,0.9988253719655442
0.2736487604372274,0.01369480156512018,0.9988253719655442
0.27367389586496965,0.013750698714365567,0.9988253719655442
0.2736774263896523,0.013806595863610957,0.9988253719655442
0.2736834753699251,0.013862493012856344,0.9988253719655442
0.27369763715583356,0.013918390162101732,0.9988253719655442
0.27370513130147767,0.013974287311347122,0.9988253719655442
0.27370946547557107,0.01403018446059251,0.9988253719655442
0.273715838109036,0.014086081609837897,0.9988253719655442
0.273725489289694,0.014141978759083287,0.9988253719655442
0.27373297824109455,0.014197875908328675,0.9988253719655442
0.2737445971036567,0.014253773057574064,0.9988253719655442
0.2737557827793148,0.014309670206819452,0.9988253719655442
0.2737618300207451,0.01436556735606484,0.9988253719655442
0.27377355019224453,0.01442146450531023,0.9988253719655442
0.27380524547758167,0.014477361654555617,0.9988253719655442
0.2738180353029867,0.014533258803801007,0.9988253719655442
0.27382596721695085,0.014589155953046395,0.9988253719655442
0.27382612062404826,0.014645053102291783,0.9988253719655442
0.2738730321748763,0.014700950251537172,0.9988253719655442
0.2738781578854976,0.01475684740078256,0.9988253719655442
0.27388099539544103,0.014812744550027948,0.9988253719655442
0.2739120675054051,0.014868641699273337,0.9988253719655442
0.2739229439919555,0.014924538848518725,0.9988253719655442
0.27393445721798415,0.014980435997764115,0.9988253719655442
0.27395117721157125,0.015036333147009502,0.9988253719655442
0.2739661236481156,0.01509223029625489,0.9988253719655442
0.27397037975945443,0.01514812744550028,0.9988253719655442
0.27398724836245936,0.015204024594745668,0.9988253719655442
0.2739999134497692,0.015259921743991057,0.9988253719655442
0.2740113305076531,0.015315818893236445,0.9988253719655442
0.27401911366148834,0.015371716042481833,0.9988253719655442
0.27402681448526023,0.015427613191727222,0.9988253719655442
0.2740276354392497,0.01548351034097261,0.9988253719655442
0.2740351815923286,0.015539407490218,0.9988253719655442
0.2740358070420444,0.015595304639463388,0.9988253719655442
0.2740387025708606,0.015651201788708775,0.9988253719655442
0.27404519113514686,0.015707098937954165,0.9988253719655442
0.27405042309130334,0.015762996087199554,0.9988253719655442
0.2740504582758382,0.01581889323644494,0.9988253719655442
0.27405570718658373,0.01587479038569033,0.9988253719655442
0.2740681756287818,0.01593068753493572,0.9988253719655442
0.2740704142887725,0.015986584684181106,0.9988253719655442
0.2740797007201516,0.016042481833426495,0.9988253719655442
0.27408092232559844,0.016098378982671885,0.9988253719655442
0.2740868202830258,0.01615427613191727,0.9988253719655442
0.2740899251287774,0.01621017328116266,0.9988253719655442
0.27409203471340626,0.01626607043040805,0.9988253719655442
0.27409635190688875,0.016321967579653436,0.9988253719655442
0.2741070387845396,0.016377864728898826,0.9988253719655442
0.274108001893487,0.016433761878144215,0.9988253719655442
0.27411148591496337,0.016489659027389605,0.9988253719655442
0.274112509125206,0.01654555617663499,0.9988253719655442
0.2741145137746492,0.01660145332588038,0.9988253719655442
0.27411635951757757,0.01665735047512577,0.9988253719655442
0.27413057085607045,0.016713247624371156,0.9988253719655442
0.27413365784593063,0.016769144773616546,0.9988253719655442
0.27413404198838,0.016825041922861935,0.9988253719655442
0.27413854040688446,0.01688093907210732,0.9988253719655442
0.27414194420407684,0.01693683622135271,0.9988253719655442
0.2741444842897497,0.0169927333705981,0.9988253719655442
0.2741516812969303,0.017048630519843486,0.9988253719655442
0.2741751322329208,0.017104527669088876,0.9988253719655442
0.2741770676278485,0.017160424818334265,0.9988253719655442
0.2741772271847983,0.017216321967579655,0.9988253719655442
0.2741810417240426,0.01727221911682504,0.9988253719655442
0.2741931908370439,0.01732811626607043,0.9988253719655442
0.274203702042308,0.01738401341531582,0.9988253719655442
0.2742049362077978,0.017439910564561206,0.9988253719655442
0.2742080184045855,0.017495807713806596,0.9988253719655442
0.2742127527097255,0.017495807713806596,0.9984338292873923
0.27421844452946503,0.017551704863051985,0.9984338292873923
0.2742237790791298,0.01760760201229737,0.9984338292873923
0.27422553309883496,0.01766349916154276,0.9984338292873923
0.2742456386144834,0.01771939631078815,0.9984338292873923
0.27426977808612396,0.017775293460033537,0.9984338292873923
0.2742764862212169,0.017831190609278926,0.9984338292873923
0.274284091567891,0.017887087758524316,0.9984338292873923
0.2742852846741951,0.017942984907769705,0.9984338292873923
0.2742882423905396,0.01799888205701509,0.9984338292873923
0.2742949642072253,0.01805477920626048,0.9984338292873923
0.2742964933238374,0.01811067635550587,0.9984338292873923
0.27430125175311965,0.018166573504751257,0.9984338292873923
0.2743030659915643,0.018222470653996646,0.9984338292873923
0.27430934771781573,0.018278367803242036,0.9984338292873923
0.27431378409078067,0.01833426495248742,0.9984338292873923
0.2743156863400288,0.01839016210173281,0.9984338292873923
0.2743164607575691,0.0184460592509782,0.9984338292873923
0.27431927294126,0.018501956400223587,0.9984338292873923
0.2743246019252851,0.018557853549468976,0.9984338292873923
0.2743343448508402,0.018613750698714366,0.9984338292873923
0.27435881316992045,0.018669647847959756,0.9984338292873923
0.27436015473964925,0.01872554499720514,0.9984338292873923
0.2743950188316629,0.01878144214645053,0.9984338292873923
0.27439607101163765,0.01883733929569592,0.9984338292873923
0.2744010107848532,0.018893236444941307,0.9984338292873923
0.2744063368892452,0.018949133594186696,0.9984338292873923
0.2744080334301654,0.019005030743432086,0.9984338292873923
0.27441037825412773,0.019060927892677472,0.9984338292873923
0.274455180867558,0.01911682504192286,0.9984338292873923
0.27446889122642715,0.01917272219116825,0.9984338292873923
0.2744939891639955,0.01922861934041364,0.9984338292873923
0.2744943148500599,0.019284516489659027,0.9984338292873923
0.27453199106195747,0.019340413638904416,0.9984338292873923
0.274536436500716,0.019396310788149806,0.9984338292873923
0.27454170292518637,0.019452207937395192,0.9984338292873923
0.2746000816159161,0.01950810508664058,0.9984338292873923
0.2746088857881238,0.01956400223588597,0.9984338292873923
0.2746216227614653,0.019619899385131357,0.9984338292873923
0.27464347962857,0.019675796534376747,0.9984338292873923
0.27466037354379996,0.019731693683622136,0.9984338292873923
0.2746646247695863,0.019787590832867522,0.9984338292873923
0.2746747800665436,0.019843487982112912,0.9984338292873923
0.2746771082923492,0.0198993851313583,0.9984338292873923
0.2747103701961404,0.01995528228060369,0.9984338292873923
0.2747106716295663,0.020011179429849077,0.9984338292873923
0.2747315909729051,0.020067076579094466,0.9984338292873923
0.2747361298729703,0.020122973728339856,0.9984338292873923
0.2747539875056825,0.020178870877585242,0.9984338292873923
0.27475865719337295,0.02023476802683063,0.9984338292873923
0.2747642234706308,0.02029066517607602,0.9984338292873923
0.2747689062019281,0.020346562325321407,0.9984338292873923
0.27477648882167954,0.020402459474566797,0.9984338292873923
0.27479677214627735,0.020458356623812186,0.9984338292873923
0.2748043557258119,0.020514253773057572,0.9984338292873923
0.274829426094409,0.020570150922302962,0.9984338292873923
0.2748379554881057,0.02062604807154835,0.9984338292873923
0.27484878667627155,0.02068194522079374,0.9984338292873923
0.2748610482127703,0.020737842370039127,0.9984338292873923
0.2748688338820044,0.020793739519284517,0.9984338292873923
0.27487787407988884,0.020849636668529906,0.9984338292873923
0.2748805218473591,0.020905533817775292,0.9984338292873923
0.2748996161178265,0.020961430967020682,0.9984338292873923
0.2749017116761909,0.02101732811626607,0.9984338292873923
0.2749020387683506,0.021073225265511458,0.9984338292873923
0.2749129254933977,0.021129122414756847,0.9984338292873923
0.2749221171028025,0.021185019564002237,0.9984338292873923
0.27492601909152997,0.021240916713247623,0.9984338292873923
0.274929245997065,0.021296813862493012,0.9984338292873923
0.27494877928745853,0.021352711011738402,0.9984338292873923
0.27495985074267654,0.02140860816098379,0.9984338292873923
0.274963749149509,0.021464505310229177,0.9984338292873923
0.2749750218865581,0.021520402459474567,0.9984338292873923
0.274987863813863,0.021576299608719957,0.9984338292873923
0.27498844611893547,0.021632196757965343,0.9984338292873923
0.2749971141761001,0.021688093907210732,0.9984338292873923
0.2750037723034585,0.021743991056456122,0.9984338292873923
0.27502041378386494,0.021799888205701508,0.9984338292873923
0.27503567761437303,0.021855785354946897,0.9984338292873923
0.2750389984299668,0.021911682504192287,0.9984338292873923
0.2750598431100782,0.021967579653437673,0.9984338292873923
0.27506288227554365,0.022023476802683063,0.9984338292873923
0.27506811190804364,0.022079373951928452,0.9984338292873923
0.27506899484247427,0.02213527110117384,0.9984338292873923
0.2750788469773069,0.022191168250419228,0.9984338292873923
0.27507976126652994,0.022247065399664617,0.9984338292873923
0.2750798604118089,0.022302962548910007,0.9984338292873923
0.2750814736807812,0.022358859698155393,0.9984338292873923
0.2750857190528885,0.022414756847400782,0.9984338292873923
0.2750885932500363,0.022470653996646172,0.9984338292873923
0.27509308090595597,0.022526551145891558,0.9984338292873923
0.27511048542151295,0.022582448295136948,0.9984338292873923
0.2751310295840446,0.022638345444382337,0.9984338292873923
0.27513956914861154,0.022694242593627723,0.9984338292873923
0.27515704188688894,0.022750139742873113,0.9984338292873923
0.2751629737512705,0.022806036892118502,0.9984338292873923
0.2751690528786943,0.022861934041363892,0.9984338292873923
0.27520500532924647,0.022917831190609278,0.9984338292873923
0.2752075083673885,0.022973728339854668,0.9984338292873923
0.2752113228891777,0.023029625489100057,0.9984338292873923
0.2752129983763864,0.023085522638345443,0.9984338292873923
0.2752135452803162,0.023141419787590833,0.9984338292873923
0.2752228928690954,0.023197316936836222,0.9984338292873923
0.2752230111606267,0.02325321408608161,0.9984338292873923
0.27522302514289954,0.023309111235326998,0.9984338292873923
0.27523188726598796,0.023365008384572387,0.9984338292873923
0.27524845458742414,0.023420905533817777,0.9984338292873923
0.2752495223796052,0.023476802683063163,0.9984338292873923
0.27525288853700164,0.023532699832308553,0.9984338292873923
0.27526112419306004,0.023588596981553942,0.9984338292873923
0.2752626499425341,0.023644494130799328,0.9984338292873923
0.27526432112872623,0.023700391280044718,0.9984338292873923
0.2752697120031962,0.023756288429290107,0.9984338292873923
0.27527116492897064,0.023812185578535493,0.9984338292873923
0.2752722844378487,0.023868082727780883,0.9984338292873923
0.2752739437028729,0.023923979877026273,0.9984338292873923
0.27528095192651836,0.02397987702627166,0.9984338292873923
0.27528352559510133,0.024035774175517048,0.9984338292873923
0.2752854169575583,0.024091671324762438,0.9984338292873923
0.27528988216093797,0.024147568474007827,0.9984338292873923
0.27529061541597466,0.024203465623253213,0.9984338292873923
0.27529451083356143,0.024259362772498603,0.9984338292873923
0.27529776097248637,0.024315259921743992,0.9984338292873923
0.2752980582958819,0.02437115707098938,0.9984338292873923
0.27529987726243665,0.024427054220234768,0.9984338292873923
0.2753109865376817,0.024482951369480158,0.9984338292873923
0.2753171752391911,0.024538848518725544,0.9984338292873923
0.2753196783053453,0.024594745667970933,0.9984338292873923
0.27534113857212356,0.024650642817216323,0.9984338292873923
0.2753435060341667,0.02470653996646171,0.9984338292873923
0.27536281965172804,0.0247624371157071,0.9984338292873923
0.2753896696555764,0.024818334264952488,0.9984338292873923
0.2753906036348007,0.024874231414197878,0.9984338292873923
0.2753958968738353,0.024930128563443264,0.9984338292873923
0.27540483708874486,0.024986025712688653,0.9984338292873923
0.27540896864653186,0.025041922861934043,0.9984338292873923
0.2754099751930951,0.02509782001117943,0.9984338292873923
0.27541356011193324,0.02515371716042482,0.9984338292873923
0.2754313379854285,0.025209614309670208,0.9984338292873923
0.27543522587557023,0.025265511458915594,0.9984338292873923
0.2754366244725015,0.025321408608160983,0.9984338292873923
0.27543704995855983,0.025377305757406373,0.9984338292873923
0.2754393198335126,0.02543320290665176,0.9984338292873923
0.27544252057514845,0.02548910005589715,0.9984338292873923
0.2754447211266919,0.025544997205142538,0.9984338292873923
0.2754581319404052,0.025600894354387928,0.9984338292873923
0.27547168596846927,0.025656791503633314,0.9984338292873923
0.2754739757857132,0.025712688652878703,0.9984338292873923
0.2754824905496729,0.025768585802124093,0.9984338292873923
0.2754914254509073,0.02582448295136948,0.9984338292873923
0.2755188415654853,0.02588038010061487,0.9984338292873923
0.27551971523236296,0.025936277249860258,0.9984338292873923
0.2755305004120281,0.025992174399105644,0.9984338292873923
0.2755356240010934,0.026048071548351034,0.9984338292873923
0.2755395965358754,0.026103968697596423,0.9984338292873923
0.27554554820067645,0.02615986584684181,0.9984338292873923
0.27557001897230976,0.0262157629960872,0.9984338292873923
0.2755798445012856,0.02627166014533259,0.9984338292873923
0.2755895579616333,0.026327557294577978,0.9984338292873923
0.27559175265813124,0.026383454443823364,0.9984338292873923
0.27559205196925957,0.026439351593068754,0.9984338292873923
0.2755922516414906,0.026495248742314143,0.9984338292873923
0.27559673023252224,0.026495248742314143,0.9980422866092404
0.27559872170893457,0.02655114589155953,0.9980422866092404
0.2756030115809292,0.02660704304080492,0.9980422866092404
0.2756031857104314,0.02666294019005031,0.9980422866092404
0.2756107979835692,0.026718837339295694,0.9980422866092404
0.2756138927609794,0.026774734488541084,0.9980422866092404
0.2756146534278141,0.026830631637786474,0.9980422866092404
0.27561520672860523,0.026886528787031863,0.9980422866092404
0.2756212150699178,0.02694242593627725,0.9980422866092404
0.27562554066002315,0.02699832308552264,0.9980422866092404
0.2756258246713713,0.02705422023476803,0.9980422866092404
0.2756373660250881,0.027110117384013414,0.9980422866092404
0.2756411797339202,0.027166014533258804,0.9980422866092404
0.27564162114048407,0.027221911682504193,0.9980422866092404
0.2756419407567632,0.02727780883174958,0.9980422866092404
0.2756443560525305,0.02733370598099497,0.9980422866092404
0.27564556226299125,0.02738960313024036,0.9980422866092404
0.2756456124290118,0.027445500279485745,0.9980422866092404
0.27564614341104465,0.027501397428731134,0.9980422866092404
0.2756481596765176,0.027557294577976524,0.9980422866092404
0.2756501723564368,0.027613191727221913,0.9980422866092404
0.2756572468912925,0.0276690888764673,0.9980422866092404
0.27565805399343474,0.02772498602571269,0.9980422866092404
0.27566626895008817,0.02778088317495808,0.9980422866092404
0.2756825651873206,0.027836780324203465,0.9980422866092404
0.2756922044727326,0.027836780324203465,0.9976507439310884
0.2756953899133093,0.027892677473448854,0.9976507439310884
0.27572770567540383,0.027948574622694244,0.9976507439310884
0.2757326918520513,0.02800447177193963,0.9976507439310884
0.2757553898145818,0.02806036892118502,0.9976507439310884
0.2757783072952129,0.02811626607043041,0.9976507439310884
0.2757793116899787,0.028172163219675795,0.9976507439310884
0.2757865461290886,0.028228060368921185,0.9976507439310884
0.27578817785274357,0.028283957518166574,0.9976507439310884
0.27579962237184297,0.028283957518166574,0.9972592012529365
0.2758000335610287,0.028339854667411964,0.9972592012529365
0.2758021126384582,0.02839575181665735,0.9972592012529365
0.27580644473127,0.02845164896590274,0.9972592012529365
0.27581163797008573,0.02850754611514813,0.9972592012529365
0.2758210332415449,0.028563443264393515,0.9972592012529365
0.27582970198151796,0.028619340413638904,0.9972592012529365
0.2758347962528628,0.028675237562884294,0.9972592012529365
0.2758364712571503,0.02873113471212968,0.9972592012529365
0.2758394760499364,0.02878703186137507,0.9972592012529365
0.27584233853845347,0.02884292901062046,0.9972592012529365
0.2758472462194194,0.028898826159865845,0.9972592012529365
0.2758504284185369,0.028954723309111235,0.9972592012529365
0.2758516125045794,0.029010620458356624,0.9972592012529365
